Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1621,80,RL,96.0,12039.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SLvl,5,6,1965,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,97.0,TA,TA,CBlock,TA,TA,Av,LwQ,337.0,ALQ,551,279.0,1225.0,GasA,Ex,Y,SBrkr,1301.0,0.0,0,1301.0,1,0,1,0,3,1,TA,6,Typ,2,Fa,Attchd,1966.0,RFn,2,589.0,TA,TA,Y,144.0,70.0,240,0,0,0,,,,0,5,2006,WD,Abnorml,165700.0
1622,50,RH,55.0,4320.0,Pave,Pave,IR2,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,5,5,1935,2000,Gable,CompShg,VinylSd,Stucco,,0.0,TA,TA,BrkTil,TA,TA,No,Rec,176.0,Unf,0,600.0,789.0,GasA,Ex,Y,SBrkr,846.0,701.0,0,1547.0,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1968.0,Unf,1,268.0,TA,TA,Y,0.0,0.0,56,0,0,0,,,,0,7,2009,WD,Abnorml,158600.0
1623,20,RL,69.0,15746.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1956,1957,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,TA,CBlock,TA,TA,No,Rec,949.0,Unf,0,185.0,1085.0,GasA,TA,Y,FuseA,1090.0,0.0,0,1090.0,1,0,1,0,2,1,TA,6,Typ,1,TA,Attchd,1957.0,Fin,1,282.0,TA,TA,Y,287.0,0.0,0,0,122,0,,MnWw,,0,5,2006,WD,Normal,141600.0
1624,70,RL,55.0,10915.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,6,7,1925,1996,Hip,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,Gd,PConc,TA,Fa,No,Unf,0.0,Unf,0,610.0,642.0,GasA,TA,Y,SBrkr,879.0,661.0,0,1540.0,0,0,1,1,3,1,Gd,7,Typ,2,TA,Detchd,1923.0,Unf,1,169.0,TA,TA,Y,86.0,0.0,112,0,53,0,,,,0,8,2007,WD,Normal,177600.0
1625,20,RL,,10620.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1968,1971,Hip,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,288.0,LwQ,35,743.0,1058.0,GasA,TA,Y,SBrkr,998.0,0.0,0,998.0,1,0,1,1,3,1,TA,5,Typ,0,,Detchd,1979.0,Unf,2,587.0,TA,TA,Y,0.0,329.0,40,0,0,0,,,,0,3,2007,WD,Normal,139200.0
1626,60,RL,70.0,8564.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,6,1981,1981,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,638.0,694.0,GasA,TA,Y,SBrkr,832.0,703.0,0,1535.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,514.0,TA,TA,Y,0.0,53.0,0,0,204,0,,MnPrv,,0,4,2010,WD,Normal,169400.0
1627,20,RL,103.0,10914.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1294.0,1294.0,GasA,Ex,Y,SBrkr,1430.0,0.0,0,1430.0,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,2007.0,Fin,2,453.0,TA,TA,Y,0.0,19.0,0,0,0,0,,,,0,10,2007,New,Partial,207500.0
1628,60,RL,73.0,8233.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,631.0,598.0,GasA,Ex,Y,SBrkr,584.0,774.0,0,1358.0,0,0,2,1,3,1,Gd,6,Typ,1,Gd,BuiltIn,2007.0,Fin,2,411.0,TA,TA,Y,0.0,37.0,0,0,0,0,,,,0,3,2007,New,Partial,154600.0
1629,60,RL,,10097.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,696.0,Unf,0,251.0,947.0,GasA,Ex,Y,SBrkr,994.0,892.0,0,1886.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,875.0,TA,TA,Y,0.0,171.0,0,0,0,0,,,,0,6,2008,WD,Normal,226900.0
1630,80,RL,80.0,9840.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1954,1996,Hip,CompShg,AsbShng,AsbShng,,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,858.0,Unf,0,158.0,918.0,GasA,Gd,Y,SBrkr,1713.0,0.0,0,1713.0,1,0,1,0,3,1,Gd,8,Typ,1,TA,BuiltIn,1955.0,RFn,1,362.0,TA,TA,Y,0.0,29.0,0,0,178,0,,MnPrv,,0,10,2008,WD,Normal,162400.0
1631,60,RL,60.0,7001.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,Stone,92.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,798.0,711.0,GasA,Ex,Y,SBrkr,786.0,873.0,0,1659.0,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,2003.0,Fin,2,447.0,TA,TA,Y,179.0,130.0,0,0,0,0,,,,0,7,2008,WD,Normal,168600.0
1632,120,RL,41.0,4819.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,2000,2002,Gable,CompShg,CemntBd,CmentBd,,0.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1143.0,Unf,0,412.0,1525.0,GasA,Ex,Y,SBrkr,1655.0,0.0,0,1655.0,1,0,1,1,0,1,Ex,5,Typ,1,Gd,Attchd,2001.0,Fin,2,663.0,TA,TA,Y,0.0,126.0,0,0,224,0,,,,0,8,2008,WD,Normal,280300.0
1633,75,RM,60.0,9960.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1917,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,311.0,Unf,0,393.0,689.0,OthW,Fa,N,SBrkr,1044.0,949.0,0,1993.0,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2,375.0,Fa,Fa,P,0.0,0.0,259,0,0,0,,,,0,4,2008,WD,Normal,127900.0
1634,70,RM,60.0,7673.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,7,1909,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,Fa,TA,No,Unf,0.0,Unf,0,642.0,575.0,GasA,Gd,Y,SBrkr,707.0,648.0,0,1355.0,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1966.0,Unf,2,536.0,TA,TA,Y,0.0,0.0,0,0,168,0,,,,0,6,2010,WD,Normal,123200.0
1635,50,RM,50.0,5792.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,7,1931,1950,Gable,CompShg,WdShing,'Wd Shng',,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0,856.0,806.0,GasA,TA,Y,SBrkr,956.0,228.0,0,1184.0,0,0,1,0,3,1,TA,5,Typ,1,Gd,BuiltIn,1929.0,RFn,1,217.0,TA,TA,Y,0.0,0.0,112,0,0,0,,,,0,7,2008,WD,Normal,125700.0
1636,120,RL,48.0,7043.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2002,2006,Gable,CompShg,VinylSd,VinylSd,Stone,94.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0,1294.0,1365.0,GasA,Ex,Y,SBrkr,1401.0,0.0,0,1401.0,0,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,2005.0,RFn,2,483.0,TA,TA,Y,134.0,37.0,0,0,0,0,,,,0,9,2006,New,Partial,204900.0
1637,20,RL,85.0,11297.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,7,5,1978,1978,Hip,CompShg,Plywood,Plywood,BrkFace,209.0,TA,Gd,CBlock,TA,TA,No,ALQ,812.0,Unf,0,572.0,1417.0,GasA,TA,Y,SBrkr,1500.0,0.0,0,1500.0,0,0,2,0,3,1,TA,6,Typ,1,TA,Attchd,1977.0,Fin,2,553.0,TA,TA,Y,207.0,0.0,0,0,0,0,,,,0,4,2009,WD,Family,84600.0
1638,80,RL,80.0,8790.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,6,1952,1972,Gable,CompShg,AsbShng,AsbShng,BrkFace,164.0,TA,TA,CBlock,TA,TA,Av,BLQ,658.0,LwQ,132,344.0,1176.0,GasA,Ex,Y,SBrkr,1481.0,0.0,0,1481.0,1,0,1,0,3,1,TA,7,Typ,2,Gd,Basment,1955.0,RFn,1,376.0,TA,TA,Y,0.0,0.0,189,0,0,0,,,,0,3,2010,WD,Normal,149400.0
1639,120,RL,55.0,7890.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,TwnhsE,1Story,6,5,1982,1982,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,No,Unf,0.0,Unf,0,926.0,894.0,GasA,TA,Y,SBrkr,876.0,0.0,0,876.0,0,0,2,0,2,1,TA,5,Typ,1,TA,Attchd,1979.0,Unf,1,265.0,TA,TA,Y,28.0,0.0,0,0,0,0,,,,0,4,2010,WD,Normal,101900.0
1640,20,RL,61.0,8511.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1974,2008,Gable,CompShg,HdBoard,HdBoard,,0.0,TA,TA,CBlock,Gd,TA,Mn,LwQ,533.0,Rec,144,359.0,1022.0,GasA,TA,Y,SBrkr,1012.0,0.0,0,1012.0,0,0,2,0,3,1,Gd,5,Typ,0,,Detchd,1977.0,Unf,2,494.0,TA,TA,Y,0.0,0.0,0,0,288,0,,,,0,9,2009,WD,Normal,142200.0
1641,70,RM,60.0,7109.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1921,1950,Hip,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0,552.0,607.0,GasA,Ex,Y,SBrkr,1111.0,651.0,0,1762.0,1,0,1,1,4,1,Gd,8,Typ,0,,Detchd,1989.0,Unf,2,599.0,TA,TA,N,35.0,0.0,221,0,0,0,,,,0,10,2006,WD,Normal,163500.0
1642,20,RL,,6816.0,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,7,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkCmn,41.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0,922.0,884.0,GasA,TA,Y,SBrkr,972.0,0.0,0,972.0,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1966.0,Unf,1,383.0,TA,TA,Y,0.0,0.0,0,0,0,0,,MnPrv,,0,12,2008,WD,Abnorml,118500.0
1643,20,RL,80.0,18452.0,Pave,,Reg,Low,AllPub,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1979,1979,Gable,CompShg,BrkFace,BrkFace,,0.0,TA,TA,CBlock,TA,TA,No,ALQ,972.0,Unf,0,206.0,1158.0,GasA,Fa,Y,SBrkr,1116.0,0.0,0,1116.0,1,0,2,0,3,1,TA,5,Typ,1,Gd,Attchd,1977.0,RFn,2,478.0,TA,TA,P,293.0,41.0,0,0,0,0,,,,0,5,2006,WD,Normal,150200.0
1644,60,RL,70.0,7445.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,6,5,1964,1966,Gable,CompShg,MetalSd,MetalSd,BrkFace,351.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,721.0,720.0,GasA,TA,Y,SBrkr,1119.0,773.0,0,1892.0,0,0,1,1,4,1,TA,7,Typ,1,TA,Attchd,1966.0,Unf,2,458.0,TA,TA,Y,0.0,117.0,216,0,0,0,,,,0,6,2010,WD,Normal,149100.0
1645,60,FV,75.0,8806.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0,1176.0,1182.0,GasA,Ex,Y,SBrkr,1057.0,861.0,0,1918.0,0,0,2,1,3,1,Gd,8,Typ,1,Gd,Attchd,2006.0,RFn,3,947.0,TA,TA,Y,202.0,47.0,0,0,0,0,,,,0,12,2007,WD,Normal,251800.0
1646,75,RM,60.0,9781.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1914,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,297.0,Unf,0,414.0,758.0,OthW,Fa,N,SBrkr,1188.0,948.0,0,2136.0,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2,403.0,Fa,Fa,P,0.0,0.0,259,0,0,0,,,,0,4,2008,WD,Normal,132800.0
1647,30,RL,56.0,3781.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Feedr,Norm,1Fam,1Story,5,8,1921,1950,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,TA,PConc,Fa,TA,No,Unf,0.0,Unf,0,733.0,896.0,GasA,Ex,Y,SBrkr,804.0,0.0,0,804.0,0,0,1,0,2,1,TA,4,Typ,0,,,,,0,0.0,,,Y,0.0,94.0,0,0,0,0,,,,0,7,2009,WD,Normal,94200.0
1648,20,RL,90.0,10432.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,Gd,TA,PConc,Gd,TA,Av,GLQ,959.0,Unf,0,579.0,1540.0,GasA,Ex,Y,SBrkr,1698.0,0.0,0,1698.0,1,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2002.0,Fin,3,693.0,TA,TA,Y,249.0,45.0,0,0,0,0,,,,0,7,2007,WD,Normal,283500.0
1649,85,RL,90.0,10203.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SFoyer,4,5,1975,1975,Gable,CompShg,Plywood,Plywood,,0.0,TA,TA,CBlock,Gd,TA,Av,BLQ,940.0,Rec,180,34.0,1076.0,GasA,TA,Y,SBrkr,1241.0,0.0,0,1241.0,1,0,2,0,3,1,TA,6,Typ,0,,Detchd,1974.0,RFn,2,589.0,TA,TA,Y,0.0,0.0,180,0,0,0,,MnPrv,,0,4,2008,WD,Normal,147100.0
1650,70,RM,51.0,5984.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,5,8,1919,2004,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0,916.0,906.0,GasA,Ex,Y,SBrkr,924.0,570.0,0,1494.0,0,0,1,1,4,1,TA,8,Typ,0,,Detchd,1933.0,Unf,1,166.0,Fa,Fa,N,25.0,0.0,150,0,0,0,,,,0,5,2007,WD,Normal,134800.0
1651,20,RL,91.0,13658.0,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,1Story,8,5,1993,1994,Hip,CompShg,HdBoard,HdBoard,BrkFace,554.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,1338.0,Unf,0,696.0,2059.0,GasA,Ex,Y,SBrkr,2048.0,0.0,0,2048.0,1,0,2,0,2,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,671.0,TA,TA,Y,243.0,36.0,0,0,0,0,,,,0,8,2008,WD,Normal,309900.0
1652,50,RL,80.0,9890.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1949,1950,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,293.0,Unf,0,770.0,972.0,GasA,TA,Y,FuseA,1003.0,210.0,0,1213.0,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1950.0,Unf,1,307.0,TA,TA,Y,0.0,0.0,96,0,0,0,,,,0,4,2008,WD,Abnorml,111100.0
1653,90,RL,92.0,11616.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,4,4,1952,1955,Gable,CompShg,VinylSd,VinylSd,BrkFace,270.0,TA,TA,CBlock,TA,TA,No,ALQ,117.0,Unf,0,1260.0,1472.0,GasA,TA,N,FuseF,1462.0,0.0,0,1462.0,0,0,2,0,4,2,Fa,8,Typ,0,,,,,0,0.0,,,Y,0.0,0.0,0,0,0,0,,,,0,9,2008,WD,Normal,114800.0
1654,50,RL,66.0,21481.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,6,7,1919,1950,Gable,CompShg,'Wd Sdng','Wd Sdng',,0.0,TA,TA,BrkTil,Gd,TA,Mn,Unf,0.0,Unf,0,1200.0,1248.0,GasA,Ex,Y,SBrkr,1135.0,476.0,0,1611.0,0,0,2,0,4,1,TA,8,Typ,1,Gd,Detchd,1955.0,Fin,2,428.0,TA,TA,N,63.0,34.0,0,0,144,0,,,,0,7,2008,WD,Normal,195500.0
1655,160,RM,21.0,1605.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,5,7,1970,1972,Gable,CompShg,CemntBd,CmentBd,BrkFace,268.0,TA,TA,CBlock,TA,TA,No,ALQ,223.0,Unf,0,417.0,608.0,GasA,TA,Y,SBrkr,656.0,725.0,0,1381.0,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,1972.0,Unf,1,256.0,TA,TA,Y,178.0,0.0,0,0,0,0,,,,0,2,2009,WD,Normal,117400.0
1656,60,RL,46.0,20856.0,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,6,1988,1991,Gable,CompShg,Plywood,Plywood,BrkFace,123.0,TA,Gd,CBlock,Gd,TA,No,Unf,0.0,Unf,0,767.0,754.0,GasA,Gd,Y,SBrkr,1158.0,856.0,0,2014.0,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1986.0,Fin,2,526.0,TA,TA,Y,381.0,69.0,0,0,0,0,,MnPrv,,0,11,2008,WD,Normal,213600.0
1657,60,RL,79.0,13247.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,671.0,Unf,0,273.0,909.0,GasA,Ex,Y,SBrkr,896.0,849.0,0,1745.0,1,0,2,1,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2,625.0,TA,TA,Y,0.0,47.0,0,0,0,0,,,,0,6,2009,WD,Normal,213400.0
1658,50,RL,80.0,8707.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,6,5,1952,1952,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,317.0,Unf,0,759.0,1024.0,GasA,TA,Y,FuseA,1099.0,229.0,0,1328.0,0,0,1,0,3,1,TA,6,Typ,0,,Attchd,1950.0,Unf,1,309.0,TA,TA,Y,0.0,0.0,96,0,0,0,,,,0,4,2008,WD,Abnorml,122100.0
1659,20,RH,60.0,7844.0,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1Story,5,5,1966,1966,Gable,CompShg,VinylSd,VinylSd,,0.0,TA,TA,CBlock,TA,TA,No,BLQ,606.0,Unf,0,176.0,867.0,GasA,Gd,Y,SBrkr,846.0,0.0,0,846.0,1,0,1,0,3,1,TA,6,Typ,0,,Detchd,1979.0,Unf,1,280.0,TA,TA,Y,402.0,0.0,0,0,0,0,,MnPrv,,0,7,2006,WD,Abnorml,114800.0
1660,160,RM,24.0,2102.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,304.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0,604.0,662.0,GasA,TA,Y,SBrkr,610.0,686.0,0,1296.0,0,0,2,1,3,1,TA,6,Typ,0,,Detchd,1970.0,Unf,2,428.0,TA,TA,Y,0.0,0.0,0,0,0,0,,,,0,4,2007,WD,Normal,103000.0
1661,20,RL,65.0,8272.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1964,2009,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,Gd,CBlock,TA,TA,No,GLQ,579.0,BLQ,117,235.0,930.0,GasA,Ex,Y,SBrkr,888.0,0.0,0,888.0,1,0,1,0,3,1,TA,5,Typ,1,Gd,Detchd,1973.0,Unf,1,348.0,TA,TA,Y,428.0,144.0,0,0,0,0,,MnPrv,,0,4,2010,WD,Normal,138400.0
1662,60,RL,77.0,9401.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,220.0,Gd,TA,PConc,Ex,TA,Av,GLQ,1056.0,Unf,0,312.0,1141.0,GasA,Ex,Y,SBrkr,1305.0,1425.0,0,2730.0,1,0,2,1,4,1,Ex,10,Typ,1,Gd,BuiltIn,2007.0,Fin,3,823.0,TA,TA,Y,121.0,171.0,0,0,168,0,,,,0,10,2007,New,Partial,391500.0
1663,20,RL,80.0,9802.0,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Veenker,Feedr,Norm,1Fam,1Story,6,8,1976,1976,Gable,CompShg,MetalSd,MetalSd,,0.0,TA,TA,CBlock,Gd,TA,Gd,ALQ,968.0,Unf,0,293.0,1250.0,GasA,Ex,Y,SBrkr,1232.0,0.0,0,1232.0,0,1,2,0,3,1,TA,6,Typ,1,TA,Attchd,1976.0,RFn,2,502.0,TA,TA,Y,301.0,0.0,0,0,0,0,,,,0,5,2007,WD,Normal,184300.0
1664,60,FV,,7403.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,1999,2001,Gable,CompShg,VinylSd,VinylSd,,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,690.0,Unf,0,323.0,1010.0,GasA,Ex,Y,SBrkr,998.0,931.0,0,1929.0,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,Fin,2,615.0,TA,TA,Y,0.0,231.0,0,0,0,0,,,,0,5,2007,WD,Normal,212500.0
1665,120,RL,43.0,3144.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2007,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,16.0,Gd,TA,PConc,Gd,TA,Av,GLQ,17.0,Unf,0,1345.0,1273.0,GasA,Ex,Y,SBrkr,1325.0,0.0,0,1325.0,0,0,2,0,2,1,Gd,5,Typ,0,,Attchd,2005.0,Fin,2,412.0,TA,TA,Y,117.0,0.0,0,0,0,0,,,,0,3,2006,New,Partial,170400.0
1666,20,RL,102.0,18248.0,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,4,1954,1974,Hip,CompShg,'Wd Sdng',Plywood,,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,310.0,Rec,1085,355.0,1842.0,GasA,TA,Y,SBrkr,1873.0,0.0,0,1873.0,1,0,1,1,3,1,TA,6,Typ,1,Gd,Attchd,1955.0,Unf,2,473.0,TA,TA,Y,0.0,385.0,0,0,312,0,,,,0,7,2006,WD,Abnorml,172200.0
1667,75,RM,60.0,9647.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,6,5,1919,1950,Gable,CompShg,AsbShng,AsbShng,,0.0,TA,TA,BrkTil,Gd,TA,No,Rec,328.0,Unf,0,418.0,717.0,OthW,Fa,N,SBrkr,1112.0,822.0,0,1934.0,0,0,1,1,3,1,TA,8,Typ,1,Gd,Detchd,1950.0,Unf,2,383.0,Fa,Fa,P,0.0,0.0,259,0,0,0,,,,0,4,2008,WD,Normal,123000.0
1668,60,RL,,50720.0,Pave,,IR2,Low,AllPub,Corner,Mod,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,,0.0,Gd,TA,PConc,Gd,TA,Av,GLQ,1052.0,Unf,0,620.0,1732.0,GasA,Ex,Y,SBrkr,982.0,888.0,0,1870.0,1,0,2,1,3,1,Gd,9,Typ,2,Fa,Attchd,1992.0,Fin,2,512.0,TA,TA,Y,228.0,229.0,0,0,0,0,,,,0,6,2007,WD,Normal,238000.0
